,msoa_id,venue_name,venue_location,venue_category,venue_type
20,E02000824,Iceland,"[51.48008628470401, -0.05745023488998413]",Grocery Store,general
21,E02000824,Subway,"[51.47322957623185, -0.07004129478082177]",Sandwich Place,general
22,E02000824,Aldi,"[51.47899659360659, -0.05578558206749805]",Supermarket,general
23,E02000824,Costa Coffee,"[51.473322, -0.069751]",Coffee Shop,general
24,E02000824,Best Western London Peckham Hotel,"[51.474110464380075, -0.0755166171999194]",Hotel,general
25,E02000824,Hexio (Colour) Ltd,"[51.48214793121165, -0.06310701370239258]",Print Shop,general
26,E02000824,Asda,"[51.4848767, -0.0700402]",Supermarket,general
27,E02000824,Kwik-Fit,"[51.48188, -0.062304]",Auto Garage,general
28,E02000824,Peckham Park Road Bus Stop,"[51.482755491375144, -0.06342947382494296]",Bus Stop,general
29,E02000824,Bird In Bush Road,"[51.47944017577186, -0.0710840269713636]",Bus Station,general
30,E02000824,Poundland,"[51.4729525, -0.0696727]",Discount Store,general
31,E02000824,St George's Way Bus Stop,"[51.480914965835, -0.07348380283841982]",Bus Stop,general
32,E02000824,WHSmith,"[51.4723461183885, -0.06969872788760198]",Bookstore,general
33,E02000824,Greggs,"[51.47261796418854, -0.06996123048839638]",Bakery,general
34,E02000824,Burger King,"[51.47320204704096, -0.07095916784113213]",Fast Food Restaurant,general
35,E02000824,Peckham Square,"[51.474028114591064, -0.06950620480449879]",Pedestrian Plaza,general
36,E02000824,King Rooster,"[51.48585280974587, -0.07337766943793655]",Fast Food Restaurant,general
37,E02000824,Peckham Platform,"[51.4738214894381, -0.06939773690140583]",Art Gallery,general
38,E02000824,Morley's,"[51.47854689657182, -0.05398497426545031]",Fried Chicken Joint,general
39,E02000824,HOLLYWOOD NAILS AND BEAUTY SUPPLIES,"[51.47364065, -0.07202436]",Health & Beauty Service,general
40,E02000824,Primark,"[51.47188486879121, -0.06936997175216675]",Clothing Store,general
41,E02000824,Boots,"[51.47226830297607, -0.06978034973144531]",Pharmacy,general
42,E02000824,Platform 2,"[51.47405753469567, -0.05708825192015659]",Platform,general
43,E02000824,Queens Road Peckham Railway Station (QRP),"[51.47355140570054, -0.05733489990234376]",Train Station,general
0,E02000825,Peckham Pelican,"[51.47426984704418, -0.07715952180623098]",Bar,general
1,E02000825,South London Gallery,"[51.47405194475679, -0.07957074872909771]",Art Gallery,general
2,E02000825,Persepolis,"[51.47345210865369, -0.07168163023405306]",Grocery Store,general
3,E02000825,Burgess Park,"[51.48242521151098, -0.08578777313232422]",Park,general
4,E02000825,Maloko,"[51.473661275116726, -0.08860923813454039]",Café,general
5,E02000825,Theo's Pizzeria,"[51.47370071650358, -0.09053022232867393]",Pizza Place,general
6,E02000825,Camberwell Arms,"[51.47368543203864, -0.0883971076275327]",Gastropub,general
7,E02000825,Lumberjack,"[51.473588653225086, -0.08816419756958417]",Coffee Shop,general
8,E02000825,Silk Road,"[51.4738195178106, -0.0892841684333542]",Xinjiang Restaurant,general
9,E02000825,Stormbird,"[51.47397712784008, -0.09048547968348739]",Beer Bar,general
10,E02000825,Pets at Home,"[51.483598554773295, -0.0681373170968591]",Pet Store,general
11,E02000825,FM Mangal,"[51.47381963065321, -0.08940421137211664]",Turkish Restaurant,general
12,E02000825,Lidl,"[51.4726499779385, -0.0711521745224728]",Supermarket,general
13,E02000825,Cycle PS,"[51.473885541112246, -0.0895535945892334]",Bike Shop,general
14,E02000825,The Crooked Well,"[51.47300427928027, -0.08974193866496116]",Gastropub,general
15,E02000825,The Pigeon,"[51.473896, -0.08965518]",Beer Bar,general
16,E02000825,Caravaggio,"[51.473932213286865, -0.08938251483507732]",Italian Restaurant,general
17,E02000825,Nandine,"[51.473923, -0.089614615]",Middle Eastern Restaurant,general
18,E02000825,TRAID,"[51.472628, -0.069763]",Thrift / Vintage Store,general
19,E02000825,Vineyard Greek Taverna,"[51.47360011480466, -0.08885790103116477]",Greek Restaurant,general
20,E02000825,Brunswick Park,"[51.4738449599499, -0.08764045545439086]",Park,general
21,E02000825,Falafel And Shawarma,"[51.474045, -0.09030763]",Middle Eastern Restaurant,general
22,E02000825,Sophocles,"[51.47395987398376, -0.09082148386475365]",Bakery,general
23,E02000825,Falafel,"[51.47392975819542, -0.09026450525384527]",Falafel Restaurant,general
24,E02000825,Fladda Fish & Chips,"[51.473793, -0.08887231]",Fish & Chips Shop,general
25,E02000825,The Flying Dutchman,"[51.478526170158844, -0.08534458539575138]",Gay Bar,general
26,E02000825,Park Life,"[51.483897, -0.084009]",Café,general
27,E02000825,Van Hing,"[51.473897684667335, -0.0898788283391851]",Vietnamese Restaurant,general
28,E02000825,Nando's,"[51.47293356, -0.06875931]",Portuguese Restaurant,general
29,E02000825,Camberwell Leisure Centre,"[51.47436274610355, -0.0903698521525315]",Gym / Fitness Center,general
30,E02000825,Hour Glass Hotel,"[51.486381590875204, -0.08431359543619547]",Pub,general
31,E02000825,Lucas Gardens,"[51.47359916853329, -0.08300657838442704]",Park,general
32,E02000825,The Kentish Drovers (Wetherspoon),"[51.47368263367916, -0.07005184204439249]",Pub,general
33,E02000825,Cafe Noir,"[51.473929, -0.089932]",Café,general
34,E02000825,Sainsbury's Local,"[51.47398405146049, -0.08108284540366828]",Grocery Store,general
35,E02000825,Best Western London Peckham Hotel,"[51.474110464380075, -0.0755166171999194]",Hotel,general
36,E02000825,Lidl,"[51.47327765153106, -0.07108659480416467]",Supermarket,general
37,E02000825,Peckham Pulse Healthy Living Centre,"[51.474213000496675, -0.07000461365908399]",Gym / Fitness Center,general
38,E02000825,Subway,"[51.47322957623185, -0.07004129478082177]",Sandwich Place,general
39,E02000825,Costa Coffee,"[51.473322, -0.069751]",Coffee Shop,general
40,E02000825,Superdrug,"[51.471423, -0.069794]",Pharmacy,general
41,E02000825,Warwick Gardens,"[51.4701553476457, -0.07785081584504787]",Park,general
42,E02000825,Church Street Hotel,"[51.47396134365853, -0.09003634521060208]",Hotel,general
43,E02000825,Wuli Wuli,"[51.47404214823751, -0.09104713581506388]",Szechuan Restaurant,general
44,E02000825,St George's Way Bus Stop,"[51.480914965835, -0.07348380283841982]",Bus Stop,general
45,E02000825,Poundland,"[51.4729525, -0.0696727]",Discount Store,general
46,E02000825,Bird In Bush Road,"[51.47944017577186, -0.0710840269713636]",Bus Station,general
47,E02000825,WHSmith,"[51.4723461183885, -0.06969872788760198]",Bookstore,general
48,E02000825,KFC,"[51.4739817, -0.0898747]",Fast Food Restaurant,general
49,E02000825,Florence Ross,"[51.4744866, -0.085096]",Business Service,general
50,E02000825,Burger King,"[51.47320204704096, -0.07095916784113213]",Fast Food Restaurant,general
51,E02000825,Asda,"[51.4848767, -0.0700402]",Supermarket,general
52,E02000825,Theatre Peckham,"[51.473628, -0.084564]",Theater,general
53,E02000825,HOLLYWOOD NAILS AND BEAUTY SUPPLIES,"[51.47364065, -0.07202436]",Health & Beauty Service,general
54,E02000825,Greggs,"[51.47261796418854, -0.06996123048839638]",Bakery,general
55,E02000825,Burgess Park Lake,"[51.484790377345675, -0.07977962493896484]",Lake,general
56,E02000825,Hermit's Cave,"[51.4738248, -0.0906505]",Pub,general
57,E02000825,Peckham Platform,"[51.4738214894381, -0.06939773690140583]",Art Gallery,general
58,E02000825,Pc Food & Wine,"[51.471090007736265, -0.082493573759848]",Convenience Store,general
59,E02000825,Boots,"[51.47226830297607, -0.06978034973144531]",Pharmacy,general
60,E02000825,Primark,"[51.47188486879121, -0.06936997175216675]",Clothing Store,general
61,E02000825,King Rooster,"[51.48585280974587, -0.07337766943793655]",Fast Food Restaurant,general
62,E02000825,Grove House,"[51.4721244, -0.0880803]",Pub,general
63,E02000825,Clarks,"[51.47154048691106, -0.06948293925079042]",Shoe Store,general
0,E02000826,Theo's Pizzeria,"[51.47370071650358, -0.09053022232867393]",Pizza Place,general
1,E02000826,Maloko,"[51.473661275116726, -0.08860923813454039]",Café,general
2,E02000826,Camberwell Arms,"[51.47368543203864, -0.0883971076275327]",Gastropub,general
3,E02000826,Lumberjack,"[51.473588653225086, -0.08816419756958417]",Coffee Shop,general
4,E02000826,Silk Road,"[51.4738195178106, -0.0892841684333542]",Xinjiang Restaurant,general
5,E02000826,Stormbird,"[51.47397712784008, -0.09048547968348739]",Beer Bar,general
6,E02000826,Zeret Kitchen,"[51.47862558552337, -0.09437835211676653]",Ethiopian Restaurant,general
7,E02000826,FM Mangal,"[51.47381963065321, -0.08940421137211664]",Turkish Restaurant,general
8,E02000826,South London Gallery,"[51.47405194475679, -0.07957074872909771]",Art Gallery,general
9,E02000826,Cycle PS,"[51.473885541112246, -0.0895535945892334]",Bike Shop,general
10,E02000826,Burgess Park,"[51.48242521151098, -0.08578777313232422]",Park,general
11,E02000826,Fowlds Cafe,"[51.480900516566564, -0.09355078908735368]",Coffee Shop,general
12,E02000826,The Pigeon,"[51.473896, -0.08965518]",Beer Bar,general
13,E02000826,Mono,"[51.471924, -0.092815496]",Coffee Shop,general
14,E02000826,The Crooked Well,"[51.47300427928027, -0.08974193866496116]",Gastropub,general
15,E02000826,Caravaggio,"[51.473932213286865, -0.08938251483507732]",Italian Restaurant,general
16,E02000826,Peckham Pelican,"[51.47426984704418, -0.07715952180623098]",Bar,general
17,E02000826,Nandine,"[51.473923, -0.089614615]",Middle Eastern Restaurant,general
18,E02000826,Vineyard Greek Taverna,"[51.47360011480466, -0.08885790103116477]",Greek Restaurant,general
19,E02000826,Falafel And Shawarma,"[51.474045, -0.09030763]",Middle Eastern Restaurant,general
20,E02000826,Love Walk Cafe,"[51.47086901877433, -0.09286352926981543]",Café,general
21,E02000826,The Tiger,"[51.47383699768277, -0.09287100968696926]",Pub,general
22,E02000826,Brunswick Park,"[51.4738449599499, -0.08764045545439086]",Park,general
23,E02000826,Sophocles,"[51.47395987398376, -0.09082148386475365]",Bakery,general
24,E02000826,Falafel,"[51.47392975819542, -0.09026450525384527]",Falafel Restaurant,general
25,E02000826,Café at the ORTUS,"[51.469585887830924, -0.08756097835080202]",Café,general
26,E02000826,Fladda Fish & Chips,"[51.473793, -0.08887231]",Fish & Chips Shop,general
27,E02000826,The Sun of Camberwell,"[51.470179501943925, -0.09484102850794211]",Bar,general
28,E02000826,Golden Grill,"[51.47411797219679, -0.09289607516702363]",Kebab Restaurant,general
29,E02000826,Arments Pie & Mash,"[51.48429400008485, -0.09308644722929897]",Pie Shop,general
30,E02000826,Van Hing,"[51.473897684667335, -0.0898788283391851]",Vietnamese Restaurant,general
31,E02000826,The Flying Dutchman,"[51.478526170158844, -0.08534458539575138]",Gay Bar,general
32,E02000826,Bayroot,"[51.484211860217485, -0.09391648016605414]",Middle Eastern Restaurant,general
33,E02000826,Camberwell Leisure Centre,"[51.47436274610355, -0.0903698521525315]",Gym / Fitness Center,general
34,E02000826,TFC - Turkish Food Centre,"[51.47501896728962, -0.09545372575571873]",Grocery Store,general
35,E02000826,The Phoenix,"[51.46803592375502, -0.08954070050997]",Pub,general
36,E02000826,Cafe Noir,"[51.473929, -0.089932]",Café,general
37,E02000826,Camberwell Green,"[51.47343704143043, -0.09318092195337288]",Park,general
38,E02000826,PureGym,"[51.47460250204134, -0.09418292963050129]",Gym / Fitness Center,general
39,E02000826,Joiner's Arms,"[51.472399226127095, -0.09307387914063497]",Pub,general
40,E02000826,Tasty House,"[51.47061809639869, -0.09291170380092716]",Chinese Restaurant,general
41,E02000826,New Dewaniam,"[51.47618004710494, -0.09847110334968787]",Indian Restaurant,general
42,E02000826,Park Life,"[51.483897, -0.084009]",Café,general
43,E02000826,Pronto Caffe,"[51.47149658203125, -0.09299150109291077]",Café,general
44,E02000826,Viet Cafe,"[51.4710444177932, -0.09290986290229072]",Vietnamese Restaurant,general
45,E02000826,Lucas Gardens,"[51.47359916853329, -0.08300657838442704]",Park,general
46,E02000826,Nando's,"[51.47178409795933, -0.0932268780619469]",Portuguese Restaurant,general
47,E02000826,Lidl,"[51.47272187, -0.09329465]",Supermarket,general
48,E02000826,Sainsbury's Local,"[51.47398405146049, -0.08108284540366828]",Grocery Store,general
49,E02000826,The Old Dispensary,"[51.47429946999539, -0.09346862331981713]",Pub,general
50,E02000826,Wuli Wuli,"[51.47404214823751, -0.09104713581506388]",Szechuan Restaurant,general
51,E02000826,Church Street Hotel,"[51.47396134365853, -0.09003634521060208]",Hotel,general
52,E02000826,Iceland,"[51.48034019742313, -0.09440667642763488]",Grocery Store,general
53,E02000826,Pasha Central Asian Restaurant,"[51.4794944597583, -0.09539898055105202]",Turkish Restaurant,general
54,E02000826,Subway,"[51.47223318102519, -0.09322740773654914]",Sandwich Place,general
55,E02000826,Greggs,"[51.4735995987476, -0.09310290018402965]",Bakery,general
56,E02000826,George Canning,"[51.468023584269, -0.0863164788134162]",Pub,general
57,E02000826,Co-op Food,"[51.473428900305365, -0.09312429258821425]",Grocery Store,general
58,E02000826,Costa Coffee,"[51.47282033362093, -0.09311982315474432]",Coffee Shop,general
59,E02000826,Superdrug,"[51.47341186256467, -0.0929764940123994]",Pharmacy,general
60,E02000826,KFC,"[51.4739817, -0.0898747]",Fast Food Restaurant,general
61,E02000826,Best Western London Peckham Hotel,"[51.474110464380075, -0.0755166171999194]",Hotel,general
62,E02000826,Hermit's Cave,"[51.4738248, -0.0906505]",Pub,general
63,E02000826,Florence Ross,"[51.4744866, -0.085096]",Business Service,general
64,E02000826,Warwick Gardens,"[51.4701553476457, -0.07785081584504787]",Park,general
65,E02000826,Theatre Peckham,"[51.473628, -0.084564]",Theater,general
66,E02000826,Tesco Express,"[51.47457385234664, -0.09495824575424194]",Grocery Store,general
67,E02000826,Pasha Hotel,"[51.47954793410746, -0.09425392985159445]",Hotel,general
68,E02000826,Grove House,"[51.4721244, -0.0880803]",Pub,general
69,E02000826,Warner Road Bus Stop,"[51.474343790703266, -0.0939203964612604]",Bus Stop,general
70,E02000826,Denmark Hill Railway Station (DMK),"[51.468187864980514, -0.08913164908473749]",Train Station,general
71,E02000826,Pc Food & Wine,"[51.471090007736265, -0.082493573759848]",Convenience Store,general
72,E02000826,Sacred Heart School Bus Stop,"[51.47590127372723, -0.09772918266374744]",Bus Stop,general
73,E02000826,Cornners Food & Wine,"[51.46821146064415, -0.08652085555308413]",Convenience Store,general
74,E02000826,Ocean Fish Bar,"[51.484349975087, -0.0935342253529871]",Fish & Chips Shop,general
0,E02000827,Zeret Kitchen,"[51.47862558552337, -0.09437835211676653]",Ethiopian Restaurant,general
1,E02000827,Fowlds Cafe,"[51.480900516566564, -0.09355078908735368]",Coffee Shop,general
2,E02000827,Theo's Pizzeria,"[51.47370071650358, -0.09053022232867393]",Pizza Place,general
3,E02000827,Myatt's Fields Park,"[51.47388805713325, -0.10303371800784801]",Park,general
4,E02000827,Mono,"[51.471924, -0.092815496]",Coffee Shop,general
5,E02000827,Stormbird,"[51.47397712784008, -0.09048547968348739]",Beer Bar,general
6,E02000827,Silk Road,"[51.4738195178106, -0.0892841684333542]",Xinjiang Restaurant,general
7,E02000827,Maloko,"[51.473661275116726, -0.08860923813454039]",Café,general
8,E02000827,The Tiger,"[51.47383699768277, -0.09287100968696926]",Pub,general
9,E02000827,Love Walk Cafe,"[51.47086901877433, -0.09286352926981543]",Café,general
10,E02000827,Camberwell Arms,"[51.47368543203864, -0.0883971076275327]",Gastropub,general
11,E02000827,The Sun of Camberwell,"[51.470179501943925, -0.09484102850794211]",Bar,general
12,E02000827,Lumberjack,"[51.473588653225086, -0.08816419756958417]",Coffee Shop,general
13,E02000827,FM Mangal,"[51.47381963065321, -0.08940421137211664]",Turkish Restaurant,general
14,E02000827,Cycle PS,"[51.473885541112246, -0.0895535945892334]",Bike Shop,general
15,E02000827,TFC - Turkish Food Centre,"[51.47501896728962, -0.09545372575571873]",Grocery Store,general
16,E02000827,New Dewaniam,"[51.47618004710494, -0.09847110334968787]",Indian Restaurant,general
17,E02000827,The Crooked Well,"[51.47300427928027, -0.08974193866496116]",Gastropub,general
18,E02000827,The Pigeon,"[51.473896, -0.08965518]",Beer Bar,general
19,E02000827,Sophocles,"[51.47395987398376, -0.09082148386475365]",Bakery,general
20,E02000827,Falafel And Shawarma,"[51.474045, -0.09030763]",Middle Eastern Restaurant,general
21,E02000827,Nandine,"[51.473923, -0.089614615]",Middle Eastern Restaurant,general
22,E02000827,Golden Grill,"[51.47411797219679, -0.09289607516702363]",Kebab Restaurant,general
23,E02000827,Caravaggio,"[51.473932213286865, -0.08938251483507732]",Italian Restaurant,general
24,E02000827,Burgess Park,"[51.48242521151098, -0.08578777313232422]",Park,general
25,E02000827,Arments Pie & Mash,"[51.48429400008485, -0.09308644722929897]",Pie Shop,general
26,E02000827,Falafel,"[51.47392975819542, -0.09026450525384527]",Falafel Restaurant,general
27,E02000827,Cable Bakery,"[51.48033961167374, -0.10811062256563128]",Bakery,general
28,E02000827,Vineyard Greek Taverna,"[51.47360011480466, -0.08885790103116477]",Greek Restaurant,general
29,E02000827,Bayroot,"[51.484211860217485, -0.09391648016605414]",Middle Eastern Restaurant,general
30,E02000827,The Kennington,"[51.480168242302305, -0.1078845006415781]",Pub,general
31,E02000827,Orbit Brewery,"[51.485174464756874, -0.09601271320013703]",Brewery,general
32,E02000827,La Luna,"[51.48465150444145, -0.09383054151453664]",Italian Restaurant,general
33,E02000827,Fladda Fish & Chips,"[51.473793, -0.08887231]",Fish & Chips Shop,general
34,E02000827,Brunswick Park,"[51.4738449599499, -0.08764045545439086]",Park,general
35,E02000827,PureGym,"[51.47460250204134, -0.09418292963050129]",Gym / Fitness Center,general
36,E02000827,Johnnies,"[51.46935225283641, -0.09744633025366649]",Café,general
37,E02000827,Van Hing,"[51.473897684667335, -0.0898788283391851]",Vietnamese Restaurant,general
38,E02000827,Camberwell Green,"[51.47343704143043, -0.09318092195337288]",Park,general
39,E02000827,Joiner's Arms,"[51.472399226127095, -0.09307387914063497]",Pub,general
40,E02000827,Camberwell Leisure Centre,"[51.47436274610355, -0.0903698521525315]",Gym / Fitness Center,general
41,E02000827,Tasty House,"[51.47061809639869, -0.09291170380092716]",Chinese Restaurant,general
42,E02000827,Pronto Caffe,"[51.47149658203125, -0.09299150109291077]",Café,general
43,E02000827,Viet Cafe,"[51.4710444177932, -0.09290986290229072]",Vietnamese Restaurant,general
44,E02000827,Flaxman Sports Centre,"[51.47160634903147, -0.09945921017580314]",Gym,general
45,E02000827,PureGym London Oval,"[51.48017585908611, -0.11032572980498462]",Gym / Fitness Center,general
46,E02000827,Nando's,"[51.47178409795933, -0.0932268780619469]",Portuguese Restaurant,general
47,E02000827,Cafe Noir,"[51.473929, -0.089932]",Café,general
48,E02000827,Costa Coffee,"[51.46865000122871, -0.0932035183374173]",Coffee Shop,general
49,E02000827,Pasha Central Asian Restaurant,"[51.4794944597583, -0.09539898055105202]",Turkish Restaurant,general
50,E02000827,The Flying Dutchman,"[51.478526170158844, -0.08534458539575138]",Gay Bar,general
51,E02000827,Iceland,"[51.48034019742313, -0.09440667642763488]",Grocery Store,general
52,E02000827,Lidl,"[51.47272187, -0.09329465]",Supermarket,general
53,E02000827,The Old Dispensary,"[51.47429946999539, -0.09346862331981713]",Pub,general
54,E02000827,M&S Simply Food,"[51.46814607742482, -0.09406873473939914]",Grocery Store,general
55,E02000827,Subway,"[51.47223318102519, -0.09322740773654914]",Sandwich Place,general
56,E02000827,Greggs,"[51.4735995987476, -0.09310290018402965]",Bakery,general
57,E02000827,Co-op Food,"[51.473428900305365, -0.09312429258821425]",Grocery Store,general
58,E02000827,Wuli Wuli,"[51.47404214823751, -0.09104713581506388]",Szechuan Restaurant,general
59,E02000827,Costa Coffee,"[51.47282033362093, -0.09311982315474432]",Coffee Shop,general
60,E02000827,Superdrug,"[51.47341186256467, -0.0929764940123994]",Pharmacy,general
61,E02000827,Church Street Hotel,"[51.47396134365853, -0.09003634521060208]",Hotel,general
62,E02000827,Tesco Express,"[51.47457385234664, -0.09495824575424194]",Grocery Store,general
63,E02000827,Superdrug,"[51.48549385425122, -0.09395077858416483]",Pharmacy,general
64,E02000827,Sacred Heart School Bus Stop,"[51.47590127372723, -0.09772918266374744]",Bus Stop,general
65,E02000827,Pasha Hotel,"[51.47954793410746, -0.09425392985159445]",Hotel,general
66,E02000827,KFC,"[51.4739817, -0.0898747]",Fast Food Restaurant,general
67,E02000827,Hermit's Cave,"[51.4738248, -0.0906505]",Pub,general
68,E02000827,Warner Road Bus Stop,"[51.474343790703266, -0.0939203964612604]",Bus Stop,general
69,E02000827,Grove House,"[51.4721244, -0.0880803]",Pub,general
70,E02000827,Ocean Fish Bar,"[51.484349975087, -0.0935342253529871]",Fish & Chips Shop,general
71,E02000827,Fetish Freak,"[51.48050091830084, -0.10786771774291992]",Tailor Shop,general
72,E02000827,Florence Ross,"[51.4744866, -0.085096]",Business Service,general
73,E02000827,Eythorne Park,"[51.474665, -0.109728]",Park,general
74,E02000827,Theatre Peckham,"[51.473628, -0.084564]",Theater,general
0,E02000828,Prince of Peckham,"[51.47375451592846, -0.06553240750400696]",Pub,general
1,E02000828,Persepolis,"[51.47345210865369, -0.07168163023405306]",Grocery Store,general
2,E02000828,Frank's Café & Campari Bar,"[51.470974277001, -0.06694481109739417]",Bar,general
3,E02000828,Yadas,"[51.470575, -0.068536]",Middle Eastern Restaurant,general
4,E02000828,Rye Wax,"[51.46986238809608, -0.06761312484741211]",Record Shop,general
5,E02000828,Coal Rooms,"[51.470077504615254, -0.06929550600431446]",Restaurant,general
6,E02000828,Brick Brewery,"[51.46965180524746, -0.06953175125428095]",Brewery,general
7,E02000828,Peckham Levels,"[51.4707178390339, -0.06735563278198242]",Community Center,general
8,E02000828,Forza Win,"[51.469865, -0.065682]",Italian Restaurant,general
9,E02000828,Asylum Chapel,"[51.479294954988575, -0.06084068764368077]",Art Gallery,general
10,E02000828,Honest Burgers,"[51.46965875633318, -0.06930011043334616]",Burger Joint,general
11,E02000828,Peckham Springs,"[51.469696936385, -0.0701340835083436]",Cocktail Bar,general
12,E02000828,Bussey Building,"[51.469935904041044, -0.06709814071655273]",General Entertainment,general
13,E02000828,Oi Spaghetti + tiramisu,"[51.469782, -0.066314]",Italian Restaurant,general
14,E02000828,Kudu,"[51.473889, -0.059369]",African Restaurant,general
15,E02000828,Peckham Pelican,"[51.47426984704418, -0.07715952180623098]",Bar,general
16,E02000828,Peckham Beer Rebellion,"[51.473612039417006, -0.05863551070575822]",Pub,general
17,E02000828,Lidl,"[51.4726499779385, -0.0711521745224728]",Supermarket,general
18,E02000828,Rooftop Film Club,"[51.46994417488117, -0.06754729279303139]",Indie Movie Theater,general
19,E02000828,Ganapati,"[51.469633991195614, -0.07292398157248463]",Indian Restaurant,general
20,E02000828,TRAID,"[51.472628, -0.069763]",Thrift / Vintage Store,general
21,E02000828,Ali Baba Juice + Matcha,"[51.47008469363306, -0.06830581468625813]",Juice Bar,general
22,E02000828,Bussey Beer Garden,"[51.470036, -0.06634075]",Beer Garden,general
23,E02000828,Blackbird Bakery,"[51.473496186872644, -0.05741762209488616]",Bakery,general
24,E02000828,The Four Quarters,"[51.468006411493505, -0.06710046794281133]",Gaming Cafe,general
25,E02000828,Kanpai London Sake Brewery & Taproom,"[51.469638, -0.066164]",Sake Bar,general
26,E02000828,Peckham Bazaar,"[51.46774822171597, -0.06192702876274431]",Mediterranean Restaurant,general
27,E02000828,Miss Tapas,"[51.46796262816455, -0.06908297538757324]",Tapas Restaurant,general
28,E02000828,The Gym London Peckham,"[51.47084546869317, -0.06888327838449845]",Gym / Fitness Center,general
29,E02000828,Yogarise Peckham,"[51.469992631132854, -0.06703840102128793]",Yoga Studio,general
30,E02000828,Peckham Plex,"[51.47100287854272, -0.06834213668879745]",Indie Movie Theater,general
31,E02000828,Taco Queen,"[51.46791083061189, -0.06699085235595703]",Taco Place,general
32,E02000828,Bar Story,"[51.46963981172262, -0.06990015163094485]",Cocktail Bar,general
33,E02000828,South London Gallery,"[51.47405194475679, -0.07957074872909771]",Art Gallery,general
34,E02000828,Levan,"[51.46948, -0.070125]",Bistro,general
35,E02000828,Tupi,"[51.466827, -0.066005]",Café,general
36,E02000828,Codfellas,"[51.467750424914485, -0.07233381271362305]",Fish & Chips Shop,general
37,E02000828,Pets at Home,"[51.483598554773295, -0.0681373170968591]",Pet Store,general
38,E02000828,Mamma Dough,"[51.47345590103026, -0.05632257820484392]",Pizza Place,general
39,E02000828,Bold Tendencies,"[51.47077108281899, -0.06781053254264635]",Art Gallery,general
40,E02000828,Brew By Numbers Barrel Store & Tap Room,"[51.468975, -0.07281795]",Brewery,general
41,E02000828,Il Giardino,"[51.46964281837753, -0.06920902484197129]",Italian Restaurant,general
42,E02000828,Nando's,"[51.47293356, -0.06875931]",Portuguese Restaurant,general
43,E02000828,The Begging Bowl,"[51.467395706158484, -0.07247517930704497]",Thai Restaurant,general
44,E02000828,Canavan's Peckham Pool Club,"[51.467252123406276, -0.0668766253345134]",Pool Hall,general
45,E02000828,The Victoria Inn,"[51.46743406892512, -0.07239386977779025]",Pub,general
46,E02000828,Khan's Bargain Ltd,"[51.46964355998097, -0.06821871425456079]",Grocery Store,general
47,E02000828,John the Unicorn,"[51.46876310488956, -0.06758542587553529]",Pub,general
48,E02000828,Social,"[51.469742, -0.066422]",Bar,general
49,E02000828,The Kentish Drovers (Wetherspoon),"[51.47368263367916, -0.07005184204439249]",Pub,general
50,E02000828,805 Restaurants,"[51.47977427334784, -0.056990928199615466]",African Restaurant,general
51,E02000828,The Montpelier,"[51.46768102489053, -0.07037698939849434]",Gastropub,general
52,E02000828,Petitou,"[51.46757899604043, -0.07157543660422719]",Café,general
53,E02000828,Flamin Mangal,"[51.46874105412261, -0.0676667962674101]",Turkish Restaurant,general
54,E02000828,Anderson & Co,"[51.46718894472659, -0.07250649134853972]",Coffee Shop,general
55,E02000828,Sainsbury's Local,"[51.4741326107395, -0.060945784061441355]",Supermarket,general
56,E02000828,Meet District,"[51.47378, -0.05884]",Restaurant,general
57,E02000828,Lidl,"[51.47327765153106, -0.07108659480416467]",Supermarket,general
58,E02000828,Peckham Pulse Healthy Living Centre,"[51.474213000496675, -0.07000461365908399]",Gym / Fitness Center,general
59,E02000828,Subway,"[51.47322957623185, -0.07004129478082177]",Sandwich Place,general
60,E02000828,Costa Coffee,"[51.473322, -0.069751]",Coffee Shop,general
61,E02000828,Lovely House,"[51.46789189338897, -0.07241128097607828]",Chinese Restaurant,general
62,E02000828,Iceland,"[51.47087929414471, -0.068959551812882]",Grocery Store,general
63,E02000828,Superdrug,"[51.471423, -0.069794]",Pharmacy,general
64,E02000828,CLF Art Cafe,"[51.46991429437931, -0.06758807625487519]",Event Space,general
65,E02000828,200 Rye Lane,"[51.466877, -0.06599642]",Cocktail Bar,general
66,E02000828,BP,"[51.48068354, -0.05914483]",Gas Station,general
67,E02000828,Best Western London Peckham Hotel,"[51.474110464380075, -0.0755166171999194]",Hotel,general
68,E02000828,The Prince Albert,"[51.4681842940326, -0.0723384714000557]",Pub,general
69,E02000828,Poundland,"[51.4729525, -0.0696727]",Discount Store,general
70,E02000828,B&M Store,"[51.48351, -0.064587]",Discount Store,general
71,E02000828,WHSmith,"[51.4723461183885, -0.06969872788760198]",Bookstore,general
72,E02000828,Aldi,"[51.47899659360659, -0.05578558206749805]",Supermarket,general
73,E02000828,Iceland,"[51.48008628470401, -0.05745023488998413]",Grocery Store,general
74,E02000828,Greggs,"[51.47261796418854, -0.06996123048839638]",Bakery,general
75,E02000828,Peckham Platform,"[51.4738214894381, -0.06939773690140583]",Art Gallery,general
76,E02000828,Burger King,"[51.47320204704096, -0.07095916784113213]",Fast Food Restaurant,general
77,E02000828,Warwick Gardens,"[51.4701553476457, -0.07785081584504787]",Park,general
78,E02000828,Primark,"[51.47188486879121, -0.06936997175216675]",Clothing Store,general
